Transaction_ID,Date,Customer_ID,Customer_Age,Gender,City_Area,Product_ID,Product_Name,Product_Category,Quantity,Unit_Price,Discount,Total_Amount,Payment_Method,Purchase_Channel
TXN-00455,2025-03-25,46aa6005-e667-4125-b7aa-3dc0fcb51ae8,22,Female,Deira,CLO-801,Jeans,Clothing,1,253.25,6.1,247.15,Card,In-Store
TXN-00456,2025-03-26,f901d58b-00bb-42d3-a58f-93604f3f0e1d,58,Female,Dubai Marina,GRO-612,Fruits,Groceries,5,78.77,34.37,359.48,Card,In-Store
TXN-00457,2025-06-08,72e31261-3b4d-4344-8e5b-091b17f7c3cc,62,Male,Al Barsha,ELE-384,Smartphone,Electronics,2,182.9,2.51,363.29,Cash,In-Store
TXN-00458,2025-04-13,1f62f358-a140-4729-bdd5-ac19a31c82a5,42,Male,Dubai Marina,ELE-410,Tablet,Electronics,5,349.48,40.61,1706.79,Card,Online
TXN-00459,2025-05-18,b70f566d-a0a2-43b1-905a-274c9742cd1a,23,Male,Jumeirah,BEA-642,Shampoo,Beauty,1,147.09,42.82,104.27,Wallet,In-Store
TXN-00460,2025-05-02,9cb422b8-f445-492e-9df7-91b01faedfe9,22,Male,Deira,HOM-661,Rug,Home Decor,1,112.8,44.59,68.21,Card,In-Store
TXN-00461,2025-02-02,8999adad-b9db-45a6-8479-07cde8111b76,41,Male,Deira,BEA-843,Perfume,Beauty,1,128.09,45.17,82.92,Cash,Online
TXN-00462,2025-06-11,cf9a77f0-6bf6-4861-b36d-e943a6a9c740,28,Female,Deira,HOM-633,Lamp,Home Decor,1,29.96,11.44,18.52,Wallet,Online
TXN-00463,2025-07-01,c8bdea82-ef7b-4541-b48c-bc829496d0b9,50,Female,Bur Dubai,BEA-781,Perfume,Beauty,4,285.75,2.74,1140.26,Cash,In-Store
TXN-00464,2025-02-25,edb6a50e-6951-4657-b3fa-30aafffca191,54,Male,Dubai Marina,CLO-636,Jacket,Clothing,2,491.29,30.15,952.43,Wallet,In-Store
TXN-00465,2025-01-30,a2251671-76a6-4b05-983b-67c9d4455ad5,31,Male,Dubai Marina,GRO-611,Milk,Groceries,5,212.62,14.98,1048.12,Wallet,In-Store
TXN-00466,2025-06-23,41a748b7-d1cb-487c-8b07-a18ef280a5e4,58,Male,Bur Dubai,GRO-831,Eggs,Groceries,5,282.73,13.09,1400.56,Wallet,In-Store
TXN-00467,2025-05-21,35319292-5d23-4da4-92e0-ae48073e5de8,45,Male,Deira,BEA-395,Foundation,Beauty,1,399.96,39.04,360.92,Cash,Online
TXN-00468,2025-05-14,6f2e8e17-2840-452c-9a16-e7694b7d69be,45,Female,Dubai Marina,HOM-102,Cushion,Home Decor,1,103.57,21.8,81.77,Wallet,Online
TXN-00469,2025-04-19,360dfbb6-c328-448b-b776-c6d58ab0d885,22,Male,Bur Dubai,ELE-397,Smartphone,Electronics,1,98.05,2.3,95.75,Cash,Online
TXN-00470,2025-06-29,68285c31-1b68-4e21-a784-7d56160b3bc4,25,Male,Al Barsha,HOM-584,Rug,Home Decor,5,58.14,33.63,257.07,Card,In-Store
TXN-00471,2025-06-06,7f3997da-7cb3-41f2-bbda-8b6640d363f7,57,Male,Dubai Marina,CLO-603,T-Shirt,Clothing,2,349.93,32.21,667.65,Cash,In-Store
TXN-00472,2025-04-03,d5e54385-4dea-423b-a833-cd11020823ba,30,Male,Jumeirah,ELE-775,Charger,Electronics,4,432.04,12.89,1715.27,Wallet,In-Store
TXN-00473,2025-07-16,ad8c0617-fb75-4b0d-9af6-bc8157b4036f,27,Female,Bur Dubai,GRO-972,Fruits,Groceries,4,315.63,41.05,1221.47,Card,In-Store
TXN-00474,2025-04-03,74980628-3e2e-4eac-8a99-e58848074da9,41,Female,Dubai Marina,HOM-659,Rug,Home Decor,1,174.13,10.04,164.09,Cash,Online
TXN-00475,2025-04-02,be565e71-e6aa-45e6-8c9e-3beed8fa7d68,39,Male,Al Barsha,BEA-704,Lipstick,Beauty,5,53.89,41.06,228.39,Wallet,Online
TXN-00476,2025-06-18,8e4834e8-b814-4aa6-b95c-d68601030ffa,20,Female,Al Barsha,GRO-768,Eggs,Groceries,4,316.79,27.11,1240.05,Wallet,In-Store
TXN-00477,2025-04-21,d1b7a9c7-aa30-4bdf-b7fa-04d841d12c19,30,Male,Al Barsha,ELE-762,Headphones,Electronics,5,388.39,39.09,1902.86,Wallet,Online
TXN-00478,2025-06-17,a0e2372e-7a3a-482e-8dd9-4c6a2df24893,44,Female,Bur Dubai,CLO-686,Dress,Clothing,5,174.34,40.92,830.78,Cash,Online
TXN-00479,2025-04-02,444e20ae-d2a2-4929-a6d8-a72ef36e1a86,20,Male,Deira,BEA-178,Foundation,Beauty,3,214.45,14.84,628.51,Cash,Online
TXN-00480,2025-03-05,8ce251a1-7efa-44ed-ab45-d72945e778d1,39,Male,Jumeirah,ELE-298,Tablet,Electronics,3,444.95,35.31,1299.54,Card,In-Store
TXN-00481,2025-06-04,051d51b5-2a00-49fc-af18-4b5fee463f7c,52,Male,Al Barsha,CLO-405,Jacket,Clothing,5,488.04,2.11,2438.09,Card,Online
TXN-00482,2025-04-28,54d84306-17db-42b1-886a-a6b521129fc0,59,Female,Bur Dubai,CLO-309,T-Shirt,Clothing,4,20.28,43.37,37.75,Card,Online
TXN-00483,2025-06-30,d2fc8b75-bac0-4300-bc81-fc45e2a8eb7a,46,Female,Bur Dubai,BEA-546,Perfume,Beauty,4,366.45,14.76,1451.04,Card,In-Store
TXN-00484,2025-03-30,03fb58cc-d9fb-4c20-875c-bc152d1d4d54,28,Female,Dubai Marina,ELE-181,Charger,Electronics,1,50.15,37.66,12.49,Cash,In-Store
TXN-00485,2025-01-30,33bd20eb-d105-4e2a-93c3-5a885f4d23ee,48,Female,Jumeirah,GRO-238,Fruits,Groceries,3,406.82,44.26,1176.2,Card,In-Store
TXN-00486,2025-07-07,89d93f49-f7a2-4fe8-aaab-3f8a2dc83901,48,Female,Deira,CLO-648,Jeans,Clothing,4,330.17,1.89,1318.79,Cash,Online
TXN-00487,2025-02-09,5ce6e85e-5979-4b29-ad44-6077c2de43e7,21,Male,Al Barsha,CLO-327,Jeans,Clothing,2,498.73,26.56,970.9,Cash,In-Store
TXN-00488,2025-03-17,5aa4ce14-8570-4470-b63f-1dc0b3be225b,46,Female,Dubai Marina,GRO-401,Rice,Groceries,1,373.49,42.55,330.94,Wallet,In-Store
TXN-00489,2025-06-19,00edfa16-9f34-409d-8a90-28f603c8863b,30,Male,Jumeirah,BEA-660,Shampoo,Beauty,5,42.66,30.57,182.73,Cash,In-Store
TXN-00490,2025-07-21,814df6e7-5e8d-4ec4-881d-664acb701c92,59,Female,Jumeirah,GRO-129,Milk,Groceries,4,481.33,32.4,1892.92,Wallet,In-Store
TXN-00491,2025-06-30,338cbf26-9d52-4bfb-8bc5-5e98e51f9313,45,Female,Dubai Marina,ELE-823,Laptop,Electronics,1,178.62,26.46,152.16,Card,Online
TXN-00492,2025-07-09,21f67218-017b-4993-ac08-0dc0eebd0bc0,31,Female,Jumeirah,GRO-871,Fruits,Groceries,3,145.75,24.13,413.12,Wallet,In-Store
TXN-00493,2025-04-22,8d1ca3e0-c218-40b8-97f9-53cac1178843,49,Male,Dubai Marina,ELE-477,Tablet,Electronics,2,403.94,4.49,803.39,Card,Online
TXN-00494,2025-03-31,3f01a075-6b4d-4f14-9ba2-93df67fa87f0,21,Female,Al Barsha,BEA-873,Lipstick,Beauty,3,38.73,39.98,76.21,Cash,In-Store
TXN-00495,2025-05-25,2f6dc72c-1168-4865-b9a5-d3547eda8cdd,51,Male,Dubai Marina,CLO-860,Dress,Clothing,3,132.52,25.3,372.26,Cash,Online
TXN-00496,2025-06-22,f749b011-4c47-4bc4-adfa-a0ac10a44475,57,Female,Al Barsha,ELE-340,Tablet,Electronics,4,230.37,46.3,875.18,Card,In-Store
TXN-00497,2025-07-16,5d97dd47-c1ba-4e37-8d43-6ca33927ebf1,45,Female,Dubai Marina,BEA-668,Shampoo,Beauty,5,251.95,28.81,1230.94,Cash,Online
TXN-00498,2025-03-06,be5701ad-2b18-45a6-8c3f-06503092f5a7,35,Female,Al Barsha,CLO-686,Jacket,Clothing,1,453.5,32.54,420.96,Cash,Online
TXN-00499,2025-03-13,61271b1e-a859-4c2c-ad69-433412c8965d,40,Male,Jumeirah,CLO-466,Jacket,Clothing,4,374.15,26.94,1469.66,Card,In-Store
TXN-00500,2025-04-04,a371657c-0ccc-4390-9d80-2c698d6cdf33,46,Female,Jumeirah,HOM-638,Curtains,Home Decor,2,11.1,38.67,-16.47,Wallet,Online
TXN-00501,2025-05-30,4cb12583-2564-4441-a5a6-e7fe435fbd1d,18,Female,Jumeirah,ELE-842,Smartphone,Electronics,1,387.11,33.87,353.24,Cash,In-Store
TXN-00502,2025-04-30,a63314aa-2ac5-4b18-8873-8ffd612fed5e,30,Male,Al Barsha,GRO-441,Milk,Groceries,1,138.87,15.3,123.57,Cash,In-Store
TXN-00503,2025-06-16,a0b2f961-dc3f-4ea7-81db-2d71aabadd4a,54,Male,Dubai Marina,ELE-586,Headphones,Electronics,3,298.9,37.96,858.74,Card,Online
TXN-00504,2025-07-20,ee7d42f3-c97d-406e-8c81-2bb5b4c0c48c,32,Female,Dubai Marina,CLO-221,Jacket,Clothing,2,449.74,45.94,853.54,Card,Online
TXN-00505,2025-04-28,ace6a3ec-ed4d-436d-922f-6ebac976d234,63,Female,Deira,CLO-293,T-Shirt,Clothing,4,119.96,28.56,451.28,Wallet,In-Store
TXN-00506,2025-05-06,fc42eb11-5004-49bc-9fd4-0044ba2a8aef,47,Male,Dubai Marina,GRO-903,Bread,Groceries,3,240.89,25.92,696.75,Cash,In-Store
TXN-00507,2025-02-25,25229b7d-1642-474c-a5a0-6bca5066b40d,65,Male,Bur Dubai,GRO-547,Bread,Groceries,4,381.27,28.56,1496.52,Card,In-Store
TXN-00508,2025-04-16,0ae0c528-66a3-40f2-aad4-426c9aacb18e,47,Male,Dubai Marina,ELE-287,Charger,Electronics,3,325.75,38.83,938.42,Cash,Online
TXN-00509,2025-03-08,a47a6c5c-7939-4bb8-876e-f903f05e5287,29,Female,Al Barsha,GRO-384,Fruits,Groceries,2,191.7,31.66,351.74,Wallet,Online
TXN-00510,2025-04-29,bf3b2832-ef89-444b-9696-eb3b2e30d4c4,24,Female,Bur Dubai,CLO-168,Shoes,Clothing,2,250.83,48.92,452.74,Wallet,Online
TXN-00511,2025-06-09,e2b6472c-4ff1-474f-8f90-8c4cb6227d33,54,Male,Bur Dubai,CLO-642,Jeans,Clothing,1,88.8,26.47,62.33,Wallet,In-Store
TXN-00512,2025-02-21,d3b60ea6-a1bd-4ad4-a565-43b86389b841,31,Male,Bur Dubai,HOM-846,Wall Art,Home Decor,2,359.82,36.99,682.65,Wallet,Online
TXN-00513,2025-05-24,38e2e17e-6430-4e00-8b5f-1be5db8cbc24,19,Male,Deira,GRO-154,Fruits,Groceries,1,302.7,39.77,262.93,Cash,In-Store
TXN-00514,2025-03-30,287f7efc-7799-4f8c-83e2-b427360bbde8,48,Male,Jumeirah,GRO-468,Rice,Groceries,5,352.8,44.95,1719.05,Cash,In-Store
TXN-00515,2025-02-16,8c90064f-1e18-4db1-b0f6-1404888adc14,56,Male,Dubai Marina,GRO-184,Rice,Groceries,5,241.82,26.9,1182.2,Cash,Online
TXN-00516,2025-06-01,ef0287cd-184b-4236-b384-a4b376016b38,60,Male,Dubai Marina,GRO-575,Fruits,Groceries,5,36.02,26.93,153.17,Card,Online
TXN-00517,2025-06-20,09f3b517-29f6-4ae4-a630-f6c5b222a5a5,54,Female,Deira,BEA-230,Foundation,Beauty,2,331.67,30.37,632.97,Cash,In-Store
TXN-00518,2025-03-27,364da3fa-70a6-48f3-b1dc-70601f921a25,58,Female,Dubai Marina,CLO-369,Shoes,Clothing,4,186.56,7.74,738.5,Cash,In-Store
TXN-00519,2025-05-21,310837d2-e51b-4c1a-82a9-24bf9a8e2b9f,22,Female,Jumeirah,CLO-472,T-Shirt,Clothing,1,188.46,31.2,157.26,Wallet,Online
TXN-00520,2025-03-17,fe3c067f-7b36-4e9c-9784-f36fd4438e0e,24,Male,Al Barsha,CLO-380,T-Shirt,Clothing,4,151.54,28.73,577.43,Cash,In-Store
TXN-00521,2025-07-18,df73c813-8421-4289-969c-6eae4d69e5f2,19,Female,Jumeirah,HOM-870,Wall Art,Home Decor,2,89.54,46.85,132.23,Card,In-Store
TXN-00522,2025-07-15,52442205-9d15-458a-a1ed-f367aae92c93,52,Male,Al Barsha,CLO-575,Jacket,Clothing,5,321.42,27.72,1579.38,Card,In-Store
TXN-00523,2025-05-20,4878f69e-75e0-4203-bf67-a1396cbc18e7,22,Male,Dubai Marina,CLO-412,Shoes,Clothing,2,227.19,0.12,454.26,Cash,Online
TXN-00524,2025-01-26,42e6ac9c-cd24-4828-8310-23c65cad2795,37,Male,Bur Dubai,HOM-700,Curtains,Home Decor,1,155.97,47.94,108.03,Cash,Online
TXN-00525,2025-02-24,569cdafd-4b30-4c3d-8957-4b08c6afb422,24,Male,Bur Dubai,CLO-355,Dress,Clothing,5,168.64,33.23,809.97,Wallet,In-Store
TXN-00526,2025-01-27,d7febb79-4aae-4b9d-b00c-9549056a9be3,26,Male,Bur Dubai,CLO-448,T-Shirt,Clothing,3,178.78,27.26,509.08,Wallet,In-Store
TXN-00527,2025-01-25,6bd7ab8e-0dab-4c66-a0b2-ddbcd1cb51a6,22,Female,Deira,HOM-792,Wall Art,Home Decor,3,489.38,35.14,1433.0,Card,In-Store
TXN-00528,2025-02-11,e79b8638-c29f-47cd-ac43-078c15fd6de3,19,Male,Bur Dubai,CLO-152,Jacket,Clothing,1,319.82,5.59,314.23,Card,In-Store
TXN-00529,2025-02-06,48742453-edfd-4ff1-9e53-8c1b4682c15b,25,Female,Bur Dubai,HOM-165,Lamp,Home Decor,2,76.64,15.43,137.85,Wallet,Online
TXN-00530,2025-03-28,af48b08b-ebb4-4971-8b3f-788c0911e42e,31,Female,Deira,ELE-775,Laptop,Electronics,3,343.32,39.02,990.94,Wallet,In-Store
TXN-00531,2025-05-11,4665a8d9-f0f2-44c9-ba33-554e08332030,47,Female,Dubai Marina,BEA-936,Shampoo,Beauty,3,436.56,5.67,1304.01,Card,Online
TXN-00532,2025-03-23,4daa342b-e998-479b-95c9-126c63719d90,42,Female,Jumeirah,ELE-122,Laptop,Electronics,2,444.07,10.29,877.85,Cash,Online
TXN-00533,2025-02-06,4dbf5d57-0d08-4163-9d2e-9d1ee65601f5,31,Male,Jumeirah,CLO-737,Jeans,Clothing,2,22.45,44.12,0.78,Wallet,In-Store
TXN-00534,2025-05-15,fa7f064d-cd0e-4979-9566-df4b75642e06,20,Male,Bur Dubai,BEA-927,Shampoo,Beauty,4,423.86,23.21,1672.23,Wallet,In-Store
TXN-00535,2025-02-28,a06e4d42-017b-4410-9c0d-de0ab35b5dd5,22,Female,Jumeirah,BEA-671,Lipstick,Beauty,1,171.29,0.83,170.46,Cash,Online
TXN-00536,2025-03-06,127e708c-b101-458e-95a8-f553998bbd40,29,Female,Al Barsha,HOM-312,Curtains,Home Decor,1,227.45,48.83,178.62,Card,In-Store
TXN-00537,2025-05-08,3604b500-ea9d-4b8a-a7e3-6c4112c35b2f,51,Female,Jumeirah,ELE-750,Headphones,Electronics,5,269.35,16.19,1330.56,Card,Online
TXN-00538,2025-04-07,215c41bf-e5de-47ae-89ff-297676b690c8,50,Male,Dubai Marina,HOM-185,Lamp,Home Decor,2,307.03,43.41,570.65,Card,Online
TXN-00539,2025-03-08,be7b614a-08d1-4a72-840b-f385f55679ed,20,Male,Jumeirah,HOM-192,Lamp,Home Decor,5,27.0,2.16,132.84,Wallet,Online
TXN-00540,2025-04-11,b3d21cfe-47a8-4492-8469-da71c16dfcda,31,Male,Dubai Marina,BEA-121,Lipstick,Beauty,1,426.51,40.8,385.71,Wallet,Online
TXN-00541,2025-06-01,fe82b4cb-3f95-4219-93a3-c84295c27ba4,21,Male,Deira,GRO-296,Rice,Groceries,4,237.61,6.03,944.41,Cash,In-Store
TXN-00542,2025-06-14,fb6da2b5-dd5d-4b31-958e-b38f0db2f2a4,58,Male,Dubai Marina,ELE-950,Charger,Electronics,5,40.64,46.25,156.95,Card,In-Store
TXN-00543,2025-01-23,ab514089-7ea8-48c2-b8dc-8c62c0433f2e,59,Female,Deira,CLO-961,T-Shirt,Clothing,4,431.97,37.06,1690.82,Wallet,In-Store
TXN-00544,2025-03-28,cc3a7913-648e-4902-95c9-3f2a1650b4dd,20,Male,Al Barsha,GRO-841,Eggs,Groceries,4,27.49,32.47,77.49,Card,In-Store
TXN-00545,2025-02-14,76d3027f-63ae-4159-9318-b69fc5d09786,56,Female,Al Barsha,HOM-923,Curtains,Home Decor,5,264.23,24.53,1296.62,Cash,Online
TXN-00546,2025-07-02,91cde9c6-b226-433a-a1de-71ee8558550f,55,Female,Dubai Marina,CLO-999,Jacket,Clothing,4,164.97,29.87,630.01,Card,In-Store
TXN-00547,2025-07-04,95e057cb-59ef-41e2-93c8-5c537b5cec0a,39,Female,Bur Dubai,GRO-423,Milk,Groceries,4,477.59,30.68,1879.68,Cash,Online
TXN-00548,2025-06-14,16eb0da6-a24e-42eb-ab2b-04215045406f,40,Male,Al Barsha,HOM-849,Wall Art,Home Decor,1,231.24,36.19,195.05,Wallet,Online
TXN-00549,2025-01-27,6325f5f3-94f7-4077-8a4d-0249e205b9de,27,Female,Bur Dubai,CLO-873,Dress,Clothing,2,293.0,25.72,560.28,Wallet,In-Store
TXN-00550,2025-03-05,d7cc70ac-f2fe-46ff-bdfe-fb2cee86f64d,22,Female,Dubai Marina,GRO-842,Milk,Groceries,4,164.35,5.03,652.37,Cash,In-Store
TXN-00551,2025-07-01,39aa21c7-4d30-4776-81cc-6a8340c49f56,52,Male,Deira,HOM-812,Curtains,Home Decor,3,453.29,32.21,1327.66,Wallet,Online
TXN-00552,2025-06-25,a5d284bb-6e6e-4417-b65e-4f984aee4293,40,Male,Dubai Marina,CLO-692,Jeans,Clothing,5,329.65,15.52,1632.73,Wallet,Online
TXN-00553,2025-07-20,14e2b60a-2a3b-419f-bd29-2e910b94a9b8,44,Male,Jumeirah,CLO-419,Jeans,Clothing,3,254.44,18.22,745.1,Cash,In-Store
TXN-00554,2025-01-22,0fc7c60c-6026-496b-9b74-c94fcecf98c1,45,Male,Deira,CLO-288,Shoes,Clothing,3,228.12,33.29,651.07,Wallet,Online
TXN-00555,2025-05-02,031db695-e891-40eb-9e47-7bea60036bf3,41,Male,Dubai Marina,GRO-453,Eggs,Groceries,2,93.85,24.45,163.25,Card,Online
TXN-00556,2025-04-16,43ab0888-e22b-4008-8e37-1938911c2742,30,Female,Dubai Marina,CLO-113,T-Shirt,Clothing,1,167.0,31.04,135.96,Cash,Online
TXN-00557,2025-04-03,410cb843-41cd-41fb-8cca-0f15a734373c,48,Female,Jumeirah,GRO-362,Milk,Groceries,3,274.49,13.39,810.08,Card,Online
TXN-00558,2025-06-25,8a2f7d49-58e7-47c1-aa88-902817a8997e,59,Male,Bur Dubai,BEA-461,Shampoo,Beauty,1,382.74,27.7,355.04,Cash,In-Store
TXN-00559,2025-02-22,bd73cf29-ca91-48c1-ac22-3f4a81fc4273,62,Female,Jumeirah,CLO-408,Jacket,Clothing,5,371.59,2.27,1855.68,Wallet,Online
TXN-00560,2025-01-28,d3f056c8-22cb-4523-8682-9760a4dcdf9a,22,Male,Dubai Marina,HOM-861,Lamp,Home Decor,3,424.91,33.9,1240.83,Cash,Online
TXN-00561,2025-03-19,1795d973-27f5-4e9d-98e8-ee4256faba92,21,Female,Dubai Marina,GRO-543,Fruits,Groceries,2,44.54,14.82,74.26,Card,In-Store
TXN-00562,2025-02-19,b01c6a90-0e7e-4104-9724-acc3f122be1d,58,Female,Jumeirah,HOM-844,Cushion,Home Decor,4,113.55,15.7,438.5,Wallet,Online
TXN-00563,2025-05-30,6cc2022f-1ed2-4985-be22-c250d7685da2,39,Male,Bur Dubai,ELE-840,Laptop,Electronics,2,493.19,4.68,981.7,Card,Online
TXN-00564,2025-02-08,8b9367dc-3336-410a-946d-28a4d1df5862,60,Female,Jumeirah,CLO-330,T-Shirt,Clothing,5,250.27,45.27,1206.08,Card,Online
TXN-00565,2025-05-16,1fa73731-6c4d-4089-98ad-49d6ec494c44,34,Male,Jumeirah,GRO-387,Eggs,Groceries,4,40.8,31.44,131.76,Card,Online
TXN-00566,2025-07-04,c7ab3c62-d4c1-407c-abe9-8f500e571829,44,Female,Deira,BEA-332,Perfume,Beauty,4,479.02,3.95,1912.13,Cash,Online
TXN-00567,2025-01-29,dc7aa35a-330f-4fb9-b3a5-a16b198debdf,44,Male,Deira,HOM-403,Wall Art,Home Decor,4,301.61,43.03,1163.41,Wallet,In-Store
TXN-00568,2025-06-15,da9b9980-b292-49a6-bdb3-e9f2e1c5dc6f,42,Female,Deira,BEA-327,Perfume,Beauty,4,393.61,18.59,1555.85,Wallet,In-Store
TXN-00569,2025-01-24,a6a445ce-41f5-446b-aba9-61061975b1ee,28,Female,Bur Dubai,HOM-453,Lamp,Home Decor,3,316.24,18.58,930.14,Card,Online
TXN-00570,2025-02-06,a2cffbab-0ad1-4388-a44b-19a4b2cbeb2f,59,Female,Deira,CLO-130,Shoes,Clothing,1,424.57,8.75,415.82,Wallet,Online
TXN-00571,2025-04-17,942cc147-80da-4f04-b6fe-8a44adbde96b,33,Male,Jumeirah,GRO-880,Bread,Groceries,1,284.02,28.2,255.82,Card,Online
TXN-00572,2025-06-12,37d98854-cb58-4840-8c51-a8368da43cf2,58,Male,Dubai Marina,ELE-627,Tablet,Electronics,1,218.35,4.67,213.68,Wallet,In-Store
TXN-00573,2025-05-29,5bf8ad8e-279b-4fcf-b094-f869ab4d41df,61,Male,Deira,GRO-706,Bread,Groceries,5,309.2,4.98,1541.02,Cash,In-Store
TXN-00574,2025-02-13,8d7eee47-5c25-4937-8445-bef6a6a25167,26,Male,Deira,ELE-833,Smartphone,Electronics,4,493.19,10.53,1962.23,Card,In-Store
TXN-00575,2025-05-14,df2742be-9214-4c4b-99c1-e198a6de836b,30,Male,Al Barsha,HOM-897,Rug,Home Decor,2,34.28,26.59,41.97,Wallet,Online
TXN-00576,2025-06-01,16a7f343-3752-4cbc-8f92-65ab57b89298,24,Male,Jumeirah,HOM-405,Cushion,Home Decor,2,93.59,22.19,164.99,Wallet,Online
TXN-00577,2025-05-27,52d43f2d-11bf-43bb-a2e3-26e7a2df5fc5,59,Female,Deira,ELE-459,Headphones,Electronics,4,262.48,7.38,1042.54,Card,Online
TXN-00578,2025-04-13,94ae430e-f582-4699-9061-5c50d4d70f6f,29,Female,Bur Dubai,GRO-192,Milk,Groceries,1,152.98,41.3,111.68,Cash,Online
TXN-00579,2025-07-04,c106327d-3ff1-4328-8351-65b69c4cf603,28,Female,Al Barsha,HOM-595,Curtains,Home Decor,1,457.3,10.86,446.44,Cash,In-Store
TXN-00580,2025-01-22,67682136-f232-442a-ae00-073630029aec,42,Male,Bur Dubai,ELE-925,Laptop,Electronics,4,151.52,11.7,594.38,Cash,Online
TXN-00581,2025-03-18,98e8efc4-3f00-43b7-94fd-7d5d22c377d0,41,Male,Deira,HOM-613,Curtains,Home Decor,4,205.98,15.89,808.03,Wallet,Online
TXN-00582,2025-05-25,0e699d3b-26e1-4656-8b2f-8a2eba50ea92,39,Female,Dubai Marina,CLO-742,Dress,Clothing,2,448.33,42.65,854.01,Card,Online
TXN-00583,2025-02-02,3667da43-1593-4e6c-b59a-6f8602b035db,35,Male,Dubai Marina,CLO-470,Shoes,Clothing,1,468.27,2.71,465.56,Wallet,Online
TXN-00584,2025-06-05,913bfbd2-97c9-4dea-9fcf-1040dc66d957,42,Female,Jumeirah,HOM-844,Wall Art,Home Decor,2,430.48,0.21,860.75,Card,Online
TXN-00585,2025-03-16,8c104d8f-c4a8-46ae-b094-14bf5bf99901,50,Male,Deira,BEA-966,Nail Polish,Beauty,3,276.9,45.84,784.86,Wallet,In-Store
TXN-00586,2025-04-24,379b8bdf-a477-4110-9ef8-afff9f08bc89,59,Male,Bur Dubai,BEA-121,Foundation,Beauty,4,252.21,24.75,984.09,Cash,In-Store
TXN-00587,2025-05-07,5336e4ec-6862-454b-9bfb-893b34de8236,65,Female,Dubai Marina,CLO-830,Jacket,Clothing,3,302.42,11.55,895.71,Wallet,In-Store
TXN-00588,2025-03-10,f4c4ce01-c4b2-4c59-87a5-b35fef583ecd,60,Male,Bur Dubai,ELE-218,Laptop,Electronics,2,260.93,32.03,489.83,Card,Online
TXN-00589,2025-03-08,792f38b8-f2c3-4a9c-b1d2-4b86bea9c093,61,Male,Jumeirah,HOM-296,Lamp,Home Decor,5,455.92,38.28,2241.32,Cash,In-Store
TXN-00590,2025-07-13,c4d88008-45ce-4a07-9a85-2faa81688945,38,Male,Dubai Marina,ELE-786,Headphones,Electronics,4,59.22,1.51,235.37,Card,In-Store
TXN-00591,2025-02-17,81ccd042-2b54-4032-9fbf-15f5c21f56f3,63,Male,Al Barsha,ELE-312,Charger,Electronics,3,431.61,41.02,1253.81,Wallet,Online
TXN-00592,2025-02-09,2b5f47ff-a9be-461c-9a7b-98d547e8e034,36,Female,Deira,HOM-968,Rug,Home Decor,3,223.93,49.2,622.59,Card,In-Store
TXN-00593,2025-02-22,ef9a1532-8a40-4480-aaf2-62674d829d8a,35,Male,Al Barsha,CLO-742,T-Shirt,Clothing,3,345.28,5.62,1030.22,Card,In-Store
TXN-00594,2025-04-09,fa0a3453-1006-42bc-baff-e66924813715,57,Male,Al Barsha,HOM-447,Cushion,Home Decor,1,42.3,10.97,31.33,Card,Online
TXN-00595,2025-05-16,99c0b6cb-6f10-4685-b4c3-d9f8f83e755d,23,Female,Al Barsha,BEA-609,Shampoo,Beauty,4,97.98,0.17,391.75,Wallet,Online
TXN-00596,2025-06-27,d37629ca-a39f-455d-8c91-f0ca8a0316e4,36,Male,Jumeirah,BEA-888,Lipstick,Beauty,3,37.8,23.36,90.04,Wallet,Online
TXN-00597,2025-02-26,37cd2350-c4a8-4588-abc4-e556af702fc8,51,Female,Al Barsha,HOM-950,Rug,Home Decor,3,31.12,9.31,84.05,Wallet,Online
TXN-00598,2025-07-11,d15cf0bd-3452-4e0e-9e4c-67df3f58700e,61,Female,Al Barsha,GRO-609,Eggs,Groceries,3,196.07,39.77,548.44,Wallet,In-Store
TXN-00599,2025-03-22,dbfab89b-cff9-4310-aa42-c9cdef3fddd6,49,Female,Deira,BEA-262,Foundation,Beauty,4,483.22,20.73,1912.15,Wallet,In-Store
TXN-00600,2025-04-23,65c93722-69e6-4ea5-bf0e-287207c04094,36,Female,Bur Dubai,BEA-398,Shampoo,Beauty,2,80.44,28.94,131.94,Wallet,In-Store
TXN-00601,2025-02-27,678a7e9b-e64e-47f4-8f09-1d2e53c81efb,61,Male,Jumeirah,GRO-481,Fruits,Groceries,3,220.7,40.42,621.68,Wallet,Online
TXN-00602,2025-03-29,391ad3d6-b337-4b78-a203-d0959d7e7a5c,64,Female,Dubai Marina,ELE-271,Headphones,Electronics,2,146.99,20.88,273.1,Wallet,In-Store
TXN-00603,2025-04-19,03c2a171-7297-4f6b-9ff2-087b1f84ef00,64,Male,Dubai Marina,BEA-201,Lipstick,Beauty,1,160.81,10.76,150.05,Cash,Online
TXN-00604,2025-02-27,76027d8e-ca18-4c2d-9216-616b191692fe,23,Male,Dubai Marina,CLO-150,Jacket,Clothing,1,422.94,37.19,385.75,Cash,Online
TXN-00605,2025-06-07,92b8d6b5-cf06-444e-8304-b5f1136fde70,65,Female,Al Barsha,HOM-518,Cushion,Home Decor,4,301.32,41.7,1163.58,Wallet,Online
